,index,coef,std err,t,P>|t|,[0.025,0.975]
0,Intercept,0.0005,0.002,0.286,0.777,-0.003,0.004
1,daily_roberta_sum,-0.0127,0.012,-1.042,0.304,-0.037,0.012
2,daily_roberta_sum_lag_1,0.0025,0.011,0.22,0.827,-0.02,0.025
